date,label
2020-12-28,"Negative: 0, Neutral: 0, Positive: 130"
2020-12-27,"Negative: 1, Neutral: 0, Positive: 126"
2020-12-26,"Negative: 0, Neutral: 0, Positive: 106"
2020-12-25,"Negative: 0, Neutral: 0, Positive: 85"
2020-12-24,"Negative: 0, Neutral: 0, Positive: 106"
2020-12-23,"Negative: 0, Neutral: 0, Positive: 113"
2020-12-22,"Negative: 2, Neutral: 0, Positive: 138"
2020-12-21,"Negative: 0, Neutral: 0, Positive: 127"
2020-12-20,"Negative: 0, Neutral: 0, Positive: 95"
2020-12-19,"Negative: 0, Neutral: 0, Positive: 107"
2020-12-18,"Negative: 0, Neutral: 0, Positive: 157"
2020-12-17,"Negative: 0, Neutral: 0, Positive: 254"
2020-12-16,"Negative: 0, Neutral: 0, Positive: 240"
2020-12-15,"Negative: 0, Neutral: 0, Positive: 112"
2020-12-14,"Negative: 0, Neutral: 0, Positive: 86"
2020-12-13,"Negative: 0, Neutral: 0, Positive: 61"
2020-12-12,"Negative: 0, Neutral: 0, Positive: 78"
2020-12-11,"Negative: 0, Neutral: 0, Positive: 119"
2020-12-10,"Negative: 0, Neutral: 0, Positive: 108"
2020-12-09,"Negative: 0, Neutral: 0, Positive: 99"
2020-12-08,"Negative: 0, Neutral: 0, Positive: 126"
2020-12-07,"Negative: 0, Neutral: 0, Positive: 93"
2020-12-06,"Negative: 0, Neutral: 0, Positive: 72"
2020-12-05,"Negative: 0, Neutral: 0, Positive: 75"
2020-12-04,"Negative: 0, Neutral: 0, Positive: 111"
2020-12-03,"Negative: 0, Neutral: 0, Positive: 112"
2020-12-02,"Negative: 0, Neutral: 0, Positive: 118"
2020-12-01,"Negative: 0, Neutral: 0, Positive: 162"
2020-11-30,"Negative: 0, Neutral: 0, Positive: 177"
2020-11-29,"Negative: 0, Neutral: 0, Positive: 54"
2020-11-28,"Negative: 0, Neutral: 0, Positive: 64"
2020-11-27,"Negative: 0, Neutral: 0, Positive: 110"
2020-11-26,"Negative: 0, Neutral: 0, Positive: 100"
2020-11-25,"Negative: 0, Neutral: 0, Positive: 108"
2020-11-24,"Negative: 0, Neutral: 0, Positive: 142"
2020-11-23,"Negative: 0, Neutral: 0, Positive: 103"
2020-11-22,"Negative: 0, Neutral: 0, Positive: 39"
2020-11-21,"Negative: 0, Neutral: 0, Positive: 67"
2020-11-20,"Negative: 0, Neutral: 0, Positive: 134"
2020-11-19,"Negative: 0, Neutral: 0, Positive: 102"
2020-11-18,"Negative: 0, Neutral: 0, Positive: 153"
2020-11-17,"Negative: 1, Neutral: 0, Positive: 178"
2020-11-16,"Negative: 0, Neutral: 0, Positive: 104"
2020-11-15,"Negative: 0, Neutral: 0, Positive: 62"
2020-11-14,"Negative: 0, Neutral: 0, Positive: 47"
2020-11-13,"Negative: 0, Neutral: 0, Positive: 90"
2020-11-12,"Negative: 0, Neutral: 0, Positive: 127"
2020-11-11,"Negative: 0, Neutral: 0, Positive: 139"
2020-11-10,"Negative: 0, Neutral: 0, Positive: 120"
2020-11-09,"Negative: 0, Neutral: 0, Positive: 116"
2020-11-08,"Negative: 0, Neutral: 0, Positive: 42"
2020-11-07,"Negative: 0, Neutral: 0, Positive: 47"
2020-11-06,"Negative: 0, Neutral: 0, Positive: 125"
2020-11-05,"Negative: 0, Neutral: 0, Positive: 160"
2020-11-04,"Negative: 0, Neutral: 0, Positive: 127"
2020-11-03,"Negative: 0, Neutral: 0, Positive: 129"
2020-11-02,"Negative: 0, Neutral: 0, Positive: 92"
2020-11-01,"Negative: 0, Neutral: 0, Positive: 68"
2020-10-31,"Negative: 0, Neutral: 0, Positive: 88"
2020-10-30,"Negative: 0, Neutral: 0, Positive: 94"
2020-10-29,"Negative: 0, Neutral: 0, Positive: 89"
2020-10-28,"Negative: 1, Neutral: 0, Positive: 115"
2020-10-27,"Negative: 0, Neutral: 0, Positive: 145"
2020-10-26,"Negative: 0, Neutral: 0, Positive: 74"
2020-10-25,"Negative: 0, Neutral: 0, Positive: 41"
2020-10-24,"Negative: 0, Neutral: 0, Positive: 43"
2020-10-23,"Negative: 0, Neutral: 0, Positive: 86"
2020-10-22,"Negative: 1, Neutral: 0, Positive: 142"
2020-10-21,"Negative: 0, Neutral: 0, Positive: 191"
2020-10-20,"Negative: 1, Neutral: 0, Positive: 87"
2020-10-19,"Negative: 0, Neutral: 0, Positive: 79"
2020-10-18,"Negative: 0, Neutral: 0, Positive: 32"
2020-10-17,"Negative: 0, Neutral: 0, Positive: 44"
2020-10-16,"Negative: 1, Neutral: 0, Positive: 82"
2020-10-15,"Negative: 0, Neutral: 0, Positive: 109"
2020-10-14,"Negative: 0, Neutral: 0, Positive: 92"
2020-10-13,"Negative: 0, Neutral: 0, Positive: 85"
2020-10-12,"Negative: 0, Neutral: 0, Positive: 60"
2020-10-11,"Negative: 0, Neutral: 0, Positive: 45"
2020-10-10,"Negative: 1, Neutral: 0, Positive: 39"
2020-10-09,"Negative: 0, Neutral: 0, Positive: 91"
2020-10-08,"Negative: 0, Neutral: 0, Positive: 104"
2020-10-07,"Negative: 0, Neutral: 0, Positive: 85"
2020-10-06,"Negative: 0, Neutral: 0, Positive: 66"
2020-10-05,"Negative: 0, Neutral: 0, Positive: 68"
2020-10-04,"Negative: 0, Neutral: 0, Positive: 34"
2020-10-03,"Negative: 0, Neutral: 0, Positive: 45"
2020-10-02,"Negative: 0, Neutral: 0, Positive: 83"
2020-10-01,"Negative: 0, Neutral: 0, Positive: 80"
2020-09-30,"Negative: 0, Neutral: 0, Positive: 75"
2020-09-29,"Negative: 0, Neutral: 0, Positive: 74"
2020-09-28,"Negative: 0, Neutral: 0, Positive: 70"
2020-09-27,"Negative: 0, Neutral: 0, Positive: 48"
2020-09-26,"Negative: 0, Neutral: 0, Positive: 63"
2020-09-25,"Negative: 0, Neutral: 0, Positive: 77"
2020-09-24,"Negative: 0, Neutral: 0, Positive: 98"
2020-09-23,"Negative: 0, Neutral: 0, Positive: 89"
2020-09-22,"Negative: 0, Neutral: 0, Positive: 73"
2020-09-21,"Negative: 0, Neutral: 0, Positive: 88"
2020-09-20,"Negative: 0, Neutral: 0, Positive: 34"
2020-09-19,"Negative: 0, Neutral: 0, Positive: 36"
2020-09-18,"Negative: 0, Neutral: 0, Positive: 100"
2020-09-17,"Negative: 0, Neutral: 0, Positive: 128"
2020-09-16,"Negative: 0, Neutral: 0, Positive: 75"
2020-09-15,"Negative: 0, Neutral: 0, Positive: 68"
2020-09-14,"Negative: 0, Neutral: 0, Positive: 64"
2020-09-13,"Negative: 0, Neutral: 0, Positive: 25"
2020-09-12,"Negative: 0, Neutral: 0, Positive: 43"
2020-09-11,"Negative: 0, Neutral: 0, Positive: 60"
2020-09-10,"Negative: 0, Neutral: 0, Positive: 82"
2020-09-09,"Negative: 0, Neutral: 0, Positive: 61"
2020-09-08,"Negative: 0, Neutral: 0, Positive: 73"
2020-09-07,"Negative: 0, Neutral: 0, Positive: 54"
2020-09-06,"Negative: 0, Neutral: 0, Positive: 26"
2020-09-05,"Negative: 0, Neutral: 0, Positive: 38"
2020-09-04,"Negative: 1, Neutral: 0, Positive: 66"
2020-09-03,"Negative: 0, Neutral: 0, Positive: 74"
2020-09-02,"Negative: 0, Neutral: 0, Positive: 82"
2020-09-01,"Negative: 0, Neutral: 0, Positive: 58"
2020-08-31,"Negative: 0, Neutral: 0, Positive: 72"
2020-08-30,"Negative: 0, Neutral: 0, Positive: 23"
2020-08-29,"Negative: 0, Neutral: 0, Positive: 40"
2020-08-28,"Negative: 0, Neutral: 0, Positive: 51"
2020-08-27,"Negative: 0, Neutral: 0, Positive: 77"
2020-08-26,"Negative: 0, Neutral: 0, Positive: 63"
2020-08-25,"Negative: 0, Neutral: 0, Positive: 65"
2020-08-24,"Negative: 0, Neutral: 0, Positive: 80"
2020-08-23,"Negative: 0, Neutral: 0, Positive: 40"
2020-08-22,"Negative: 0, Neutral: 0, Positive: 46"
2020-08-21,"Negative: 0, Neutral: 0, Positive: 75"
2020-08-20,"Negative: 0, Neutral: 0, Positive: 75"
2020-08-19,"Negative: 0, Neutral: 0, Positive: 70"
2020-08-18,"Negative: 1, Neutral: 0, Positive: 63"
2020-08-17,"Negative: 0, Neutral: 0, Positive: 74"
2020-08-16,"Negative: 0, Neutral: 0, Positive: 27"
2020-08-15,"Negative: 0, Neutral: 0, Positive: 80"
2020-08-14,"Negative: 0, Neutral: 0, Positive: 117"
2020-08-13,"Negative: 0, Neutral: 0, Positive: 61"
2020-08-12,"Negative: 0, Neutral: 0, Positive: 65"
2020-08-11,"Negative: 0, Neutral: 0, Positive: 98"
2020-08-10,"Negative: 0, Neutral: 0, Positive: 77"
2020-08-09,"Negative: 0, Neutral: 0, Positive: 41"
2020-08-08,"Negative: 0, Neutral: 0, Positive: 35"
2020-08-07,"Negative: 0, Neutral: 0, Positive: 80"
2020-08-06,"Negative: 0, Neutral: 0, Positive: 80"
2020-08-05,"Negative: 0, Neutral: 0, Positive: 76"
2020-08-04,"Negative: 0, Neutral: 0, Positive: 67"
2020-08-03,"Negative: 0, Neutral: 0, Positive: 63"
2020-08-02,"Negative: 0, Neutral: 0, Positive: 43"
2020-08-01,"Negative: 0, Neutral: 0, Positive: 66"
2020-07-31,"Negative: 0, Neutral: 0, Positive: 81"
2020-07-30,"Negative: 0, Neutral: 0, Positive: 77"
2020-07-29,"Negative: 0, Neutral: 0, Positive: 85"
2020-07-28,"Negative: 0, Neutral: 0, Positive: 105"
2020-07-27,"Negative: 0, Neutral: 0, Positive: 127"
2020-07-26,"Negative: 0, Neutral: 0, Positive: 38"
2020-07-25,"Negative: 0, Neutral: 0, Positive: 41"
2020-07-24,"Negative: 0, Neutral: 0, Positive: 67"
2020-07-23,"Negative: 0, Neutral: 0, Positive: 69"
2020-07-22,"Negative: 0, Neutral: 0, Positive: 62"
2020-07-21,"Negative: 1, Neutral: 0, Positive: 52"
2020-07-20,"Negative: 0, Neutral: 0, Positive: 42"
2020-07-19,"Negative: 0, Neutral: 0, Positive: 16"
2020-07-18,"Negative: 0, Neutral: 0, Positive: 38"
2020-07-17,"Negative: 0, Neutral: 0, Positive: 45"
2020-07-16,"Negative: 0, Neutral: 0, Positive: 59"
2020-07-15,"Negative: 0, Neutral: 0, Positive: 56"
2020-07-14,"Negative: 0, Neutral: 0, Positive: 68"
2020-07-13,"Negative: 0, Neutral: 0, Positive: 60"
2020-07-12,"Negative: 0, Neutral: 0, Positive: 25"
2020-07-11,"Negative: 0, Neutral: 0, Positive: 22"
2020-07-10,"Negative: 0, Neutral: 0, Positive: 53"
2020-07-09,"Negative: 0, Neutral: 0, Positive: 58"
2020-07-08,"Negative: 0, Neutral: 0, Positive: 61"
2020-07-07,"Negative: 0, Neutral: 0, Positive: 51"
2020-07-06,"Negative: 0, Neutral: 0, Positive: 57"
2020-07-05,"Negative: 0, Neutral: 0, Positive: 16"
2020-07-04,"Negative: 0, Neutral: 0, Positive: 42"
2020-07-03,"Negative: 0, Neutral: 0, Positive: 59"
2020-07-02,"Negative: 0, Neutral: 0, Positive: 60"
2020-07-01,"Negative: 0, Neutral: 0, Positive: 54"
2020-06-30,"Negative: 1, Neutral: 0, Positive: 61"
2020-06-29,"Negative: 0, Neutral: 0, Positive: 53"
2020-06-28,"Negative: 0, Neutral: 0, Positive: 20"
2020-06-27,"Negative: 0, Neutral: 0, Positive: 44"
2020-06-26,"Negative: 0, Neutral: 0, Positive: 66"
2020-06-25,"Negative: 0, Neutral: 0, Positive: 62"
2020-06-24,"Negative: 0, Neutral: 0, Positive: 51"
2020-06-23,"Negative: 0, Neutral: 0, Positive: 65"
2020-06-22,"Negative: 0, Neutral: 0, Positive: 48"
2020-06-21,"Negative: 0, Neutral: 0, Positive: 32"
2020-06-20,"Negative: 0, Neutral: 0, Positive: 27"
2020-06-19,"Negative: 0, Neutral: 0, Positive: 75"
2020-06-18,"Negative: 0, Neutral: 0, Positive: 58"
2020-06-17,"Negative: 0, Neutral: 0, Positive: 53"
2020-06-16,"Negative: 3, Neutral: 0, Positive: 66"
2020-06-15,"Negative: 0, Neutral: 0, Positive: 54"
2020-06-14,"Negative: 0, Neutral: 0, Positive: 29"
2020-06-13,"Negative: 0, Neutral: 0, Positive: 42"
2020-06-12,"Negative: 0, Neutral: 0, Positive: 68"
2020-06-11,"Negative: 0, Neutral: 0, Positive: 103"
2020-06-10,"Negative: 1, Neutral: 0, Positive: 79"
2020-06-09,"Negative: 0, Neutral: 0, Positive: 82"
2020-06-08,"Negative: 0, Neutral: 0, Positive: 60"
2020-06-07,"Negative: 0, Neutral: 0, Positive: 21"
2020-06-06,"Negative: 0, Neutral: 0, Positive: 41"
2020-06-05,"Negative: 0, Neutral: 0, Positive: 72"
2020-06-04,"Negative: 0, Neutral: 0, Positive: 77"
2020-06-03,"Negative: 2, Neutral: 0, Positive: 73"
2020-06-02,"Negative: 0, Neutral: 0, Positive: 129"
2020-06-01,"Negative: 0, Neutral: 0, Positive: 70"
2020-05-31,"Negative: 0, Neutral: 0, Positive: 48"
2020-05-30,"Negative: 0, Neutral: 0, Positive: 50"
2020-05-29,"Negative: 0, Neutral: 0, Positive: 65"
2020-05-28,"Negative: 0, Neutral: 0, Positive: 78"
2020-05-27,"Negative: 0, Neutral: 0, Positive: 75"
2020-05-26,"Negative: 0, Neutral: 0, Positive: 56"
2020-05-25,"Negative: 0, Neutral: 0, Positive: 66"
2020-05-24,"Negative: 0, Neutral: 0, Positive: 53"
2020-05-23,"Negative: 0, Neutral: 0, Positive: 46"
2020-05-22,"Negative: 0, Neutral: 0, Positive: 84"
2020-05-21,"Negative: 0, Neutral: 0, Positive: 67"
2020-05-20,"Negative: 0, Neutral: 0, Positive: 91"
2020-05-19,"Negative: 0, Neutral: 0, Positive: 73"
2020-05-18,"Negative: 1, Neutral: 0, Positive: 79"
2020-05-17,"Negative: 0, Neutral: 0, Positive: 45"
2020-05-16,"Negative: 0, Neutral: 0, Positive: 58"
2020-05-15,"Negative: 0, Neutral: 0, Positive: 102"
2020-05-14,"Negative: 0, Neutral: 0, Positive: 82"
2020-05-13,"Negative: 0, Neutral: 0, Positive: 87"
2020-05-12,"Negative: 0, Neutral: 0, Positive: 97"
2020-05-11,"Negative: 1, Neutral: 0, Positive: 212"
2020-05-10,"Negative: 0, Neutral: 0, Positive: 94"
2020-05-09,"Negative: 0, Neutral: 0, Positive: 90"
2020-05-08,"Negative: 0, Neutral: 0, Positive: 147"
2020-05-07,"Negative: 0, Neutral: 0, Positive: 146"
2020-05-06,"Negative: 1, Neutral: 0, Positive: 134"
2020-05-05,"Negative: 1, Neutral: 0, Positive: 110"
2020-05-04,"Negative: 0, Neutral: 0, Positive: 97"
2020-05-03,"Negative: 0, Neutral: 0, Positive: 50"
2020-05-02,"Negative: 0, Neutral: 0, Positive: 42"
2020-05-01,"Negative: 0, Neutral: 0, Positive: 96"
2020-04-30,"Negative: 0, Neutral: 0, Positive: 99"
2020-04-29,"Negative: 0, Neutral: 0, Positive: 134"
2020-04-28,"Negative: 0, Neutral: 0, Positive: 85"
2020-04-27,"Negative: 0, Neutral: 0, Positive: 73"
2020-04-26,"Negative: 0, Neutral: 0, Positive: 46"
2020-04-25,"Negative: 0, Neutral: 0, Positive: 55"
2020-04-24,"Negative: 0, Neutral: 0, Positive: 73"
2020-04-23,"Negative: 0, Neutral: 0, Positive: 69"
2020-04-22,"Negative: 0, Neutral: 0, Positive: 81"
2020-04-21,"Negative: 0, Neutral: 0, Positive: 70"
2020-04-20,"Negative: 0, Neutral: 0, Positive: 73"
2020-04-19,"Negative: 0, Neutral: 0, Positive: 24"
2020-04-18,"Negative: 0, Neutral: 0, Positive: 40"
2020-04-17,"Negative: 0, Neutral: 0, Positive: 96"
2020-04-16,"Negative: 0, Neutral: 0, Positive: 83"
2020-04-15,"Negative: 0, Neutral: 0, Positive: 58"
2020-04-14,"Negative: 1, Neutral: 0, Positive: 50"
2020-04-13,"Negative: 0, Neutral: 0, Positive: 52"
2020-04-12,"Negative: 0, Neutral: 0, Positive: 40"
2020-04-11,"Negative: 0, Neutral: 0, Positive: 22"
2020-04-10,"Negative: 0, Neutral: 0, Positive: 56"
2020-04-09,"Negative: 0, Neutral: 0, Positive: 76"
2020-04-08,"Negative: 0, Neutral: 0, Positive: 80"
2020-04-07,"Negative: 0, Neutral: 0, Positive: 79"
2020-04-06,"Negative: 0, Neutral: 0, Positive: 62"
2020-04-05,"Negative: 0, Neutral: 0, Positive: 30"
2020-04-04,"Negative: 0, Neutral: 0, Positive: 37"
2020-04-03,"Negative: 0, Neutral: 0, Positive: 67"
2020-04-02,"Negative: 0, Neutral: 0, Positive: 68"
2020-04-01,"Negative: 0, Neutral: 0, Positive: 56"
2020-03-31,"Negative: 1, Neutral: 0, Positive: 49"
2020-03-30,"Negative: 0, Neutral: 0, Positive: 45"
2020-03-29,"Negative: 0, Neutral: 0, Positive: 25"
2020-03-28,"Negative: 0, Neutral: 0, Positive: 27"
2020-03-27,"Negative: 0, Neutral: 0, Positive: 53"
2020-03-26,"Negative: 0, Neutral: 0, Positive: 66"
2020-03-25,"Negative: 0, Neutral: 0, Positive: 62"
2020-03-24,"Negative: 0, Neutral: 0, Positive: 57"
2020-03-23,"Negative: 0, Neutral: 0, Positive: 72"
2020-03-22,"Negative: 0, Neutral: 0, Positive: 25"
2020-03-21,"Negative: 0, Neutral: 0, Positive: 31"
2020-03-20,"Negative: 0, Neutral: 0, Positive: 85"
2020-03-19,"Negative: 0, Neutral: 0, Positive: 85"
2020-03-18,"Negative: 0, Neutral: 0, Positive: 53"
2020-03-17,"Negative: 0, Neutral: 0, Positive: 69"
2020-03-16,"Negative: 0, Neutral: 0, Positive: 66"
2020-03-15,"Negative: 0, Neutral: 0, Positive: 30"
2020-03-14,"Negative: 0, Neutral: 0, Positive: 47"
2020-03-13,"Negative: 0, Neutral: 0, Positive: 119"
2020-03-12,"Negative: 0, Neutral: 0, Positive: 94"
2020-03-11,"Negative: 0, Neutral: 0, Positive: 64"
2020-03-10,"Negative: 0, Neutral: 0, Positive: 55"
2020-03-09,"Negative: 0, Neutral: 0, Positive: 82"
2020-03-08,"Negative: 1, Neutral: 0, Positive: 49"
2020-03-07,"Negative: 0, Neutral: 0, Positive: 40"
2020-03-06,"Negative: 0, Neutral: 0, Positive: 51"
2020-03-05,"Negative: 0, Neutral: 0, Positive: 72"
2020-03-04,"Negative: 0, Neutral: 0, Positive: 83"
2020-03-03,"Negative: 0, Neutral: 0, Positive: 83"
2020-03-02,"Negative: 0, Neutral: 0, Positive: 62"
2020-03-01,"Negative: 0, Neutral: 0, Positive: 24"
2020-02-29,"Negative: 1, Neutral: 0, Positive: 37"
2020-02-28,"Negative: 0, Neutral: 0, Positive: 57"
2020-02-27,"Negative: 0, Neutral: 0, Positive: 69"
2020-02-26,"Negative: 0, Neutral: 0, Positive: 70"
2020-02-25,"Negative: 0, Neutral: 0, Positive: 65"
2020-02-24,"Negative: 0, Neutral: 0, Positive: 68"
2020-02-23,"Negative: 0, Neutral: 0, Positive: 51"
2020-02-22,"Negative: 0, Neutral: 0, Positive: 34"
2020-02-21,"Negative: 0, Neutral: 0, Positive: 59"
2020-02-20,"Negative: 0, Neutral: 0, Positive: 71"
2020-02-19,"Negative: 1, Neutral: 0, Positive: 84"
2020-02-18,"Negative: 0, Neutral: 0, Positive: 78"
2020-02-17,"Negative: 0, Neutral: 0, Positive: 43"
2020-02-16,"Negative: 0, Neutral: 0, Positive: 38"
2020-02-15,"Negative: 0, Neutral: 0, Positive: 38"
2020-02-14,"Negative: 0, Neutral: 0, Positive: 68"
2020-02-13,"Negative: 0, Neutral: 0, Positive: 62"
2020-02-12,"Negative: 0, Neutral: 0, Positive: 85"
2020-02-11,"Negative: 0, Neutral: 0, Positive: 73"
2020-02-10,"Negative: 0, Neutral: 0, Positive: 80"
2020-02-09,"Negative: 0, Neutral: 0, Positive: 62"
2020-02-08,"Negative: 0, Neutral: 0, Positive: 39"
2020-02-07,"Negative: 0, Neutral: 0, Positive: 44"
2020-02-06,"Negative: 0, Neutral: 0, Positive: 68"
2020-02-05,"Negative: 0, Neutral: 0, Positive: 72"
2020-02-04,"Negative: 0, Neutral: 0, Positive: 68"
2020-02-03,"Negative: 0, Neutral: 0, Positive: 68"
2020-02-02,"Negative: 0, Neutral: 0, Positive: 90"
2020-02-01,"Negative: 0, Neutral: 0, Positive: 25"
2020-01-31,"Negative: 0, Neutral: 0, Positive: 49"
2020-01-30,"Negative: 0, Neutral: 0, Positive: 43"
2020-01-29,"Negative: 0, Neutral: 0, Positive: 53"
2020-01-28,"Negative: 1, Neutral: 0, Positive: 58"
2020-01-27,"Negative: 0, Neutral: 0, Positive: 41"
2020-01-26,"Negative: 0, Neutral: 0, Positive: 21"
2020-01-25,"Negative: 0, Neutral: 0, Positive: 18"
2020-01-24,"Negative: 0, Neutral: 0, Positive: 44"
2020-01-23,"Negative: 1, Neutral: 0, Positive: 54"
2020-01-22,"Negative: 0, Neutral: 0, Positive: 45"
2020-01-21,"Negative: 0, Neutral: 0, Positive: 54"
2020-01-20,"Negative: 1, Neutral: 0, Positive: 41"
2020-01-19,"Negative: 0, Neutral: 0, Positive: 21"
2020-01-18,"Negative: 0, Neutral: 0, Positive: 17"
2020-01-17,"Negative: 0, Neutral: 0, Positive: 43"
2020-01-16,"Negative: 1, Neutral: 0, Positive: 50"
2020-01-15,"Negative: 0, Neutral: 0, Positive: 66"
2020-01-14,"Negative: 0, Neutral: 0, Positive: 57"
2020-01-13,"Negative: 0, Neutral: 0, Positive: 38"
2020-01-12,"Negative: 0, Neutral: 0, Positive: 13"
2020-01-11,"Negative: 0, Neutral: 0, Positive: 21"
2020-01-10,"Negative: 0, Neutral: 0, Positive: 43"
2020-01-09,"Negative: 0, Neutral: 0, Positive: 43"
2020-01-08,"Negative: 0, Neutral: 0, Positive: 49"
2020-01-07,"Negative: 0, Neutral: 0, Positive: 46"
2020-01-06,"Negative: 1, Neutral: 0, Positive: 29"
2020-01-05,"Negative: 0, Neutral: 0, Positive: 16"
2020-01-04,"Negative: 0, Neutral: 0, Positive: 32"
2020-01-03,"Negative: 0, Neutral: 0, Positive: 40"
2020-01-02,"Negative: 0, Neutral: 0, Positive: 26"
2020-01-01,"Negative: 0, Neutral: 0, Positive: 35"
2019-12-31,"Negative: 0, Neutral: 0, Positive: 29"
2019-12-30,"Negative: 0, Neutral: 0, Positive: 29"
2019-12-29,"Negative: 0, Neutral: 0, Positive: 13"
2019-12-28,"Negative: 0, Neutral: 0, Positive: 15"
2019-12-27,"Negative: 0, Neutral: 0, Positive: 35"
2019-12-26,"Negative: 1, Neutral: 0, Positive: 27"
2019-12-25,"Negative: 0, Neutral: 0, Positive: 55"
2019-12-24,"Negative: 1, Neutral: 0, Positive: 31"
2019-12-23,"Negative: 0, Neutral: 0, Positive: 34"
2019-12-22,"Negative: 0, Neutral: 0, Positive: 16"
2019-12-21,"Negative: 0, Neutral: 0, Positive: 19"
2019-12-20,"Negative: 0, Neutral: 0, Positive: 43"
2019-12-19,"Negative: 0, Neutral: 0, Positive: 31"
2019-12-18,"Negative: 0, Neutral: 0, Positive: 34"
2019-12-17,"Negative: 0, Neutral: 0, Positive: 36"
2019-12-16,"Negative: 0, Neutral: 0, Positive: 42"
2019-12-15,"Negative: 0, Neutral: 0, Positive: 10"
2019-12-14,"Negative: 0, Neutral: 0, Positive: 27"
2019-12-13,"Negative: 0, Neutral: 0, Positive: 40"
2019-12-12,"Negative: 0, Neutral: 0, Positive: 38"
2019-12-11,"Negative: 0, Neutral: 0, Positive: 42"
2019-12-10,"Negative: 0, Neutral: 0, Positive: 44"
2019-12-09,"Negative: 0, Neutral: 0, Positive: 27"
2019-12-08,"Negative: 0, Neutral: 0, Positive: 17"
2019-12-07,"Negative: 0, Neutral: 0, Positive: 24"
2019-12-06,"Negative: 0, Neutral: 0, Positive: 59"
2019-12-05,"Negative: 0, Neutral: 0, Positive: 49"
2019-12-04,"Negative: 0, Neutral: 0, Positive: 55"
2019-12-03,"Negative: 0, Neutral: 0, Positive: 38"
2019-12-02,"Negative: 0, Neutral: 0, Positive: 32"
2019-12-01,"Negative: 0, Neutral: 0, Positive: 15"
2019-11-30,"Negative: 0, Neutral: 0, Positive: 20"
2019-11-29,"Negative: 0, Neutral: 0, Positive: 38"
2019-11-28,"Negative: 0, Neutral: 0, Positive: 25"
2019-11-27,"Negative: 0, Neutral: 0, Positive: 40"
2019-11-26,"Negative: 1, Neutral: 0, Positive: 43"
2019-11-25,"Negative: 0, Neutral: 0, Positive: 50"
2019-11-24,"Negative: 0, Neutral: 0, Positive: 18"
2019-11-23,"Negative: 0, Neutral: 0, Positive: 14"
2019-11-22,"Negative: 1, Neutral: 0, Positive: 44"
2019-11-21,"Negative: 0, Neutral: 0, Positive: 49"
2019-11-20,"Negative: 0, Neutral: 0, Positive: 43"
2019-11-19,"Negative: 0, Neutral: 0, Positive: 35"
2019-11-18,"Negative: 0, Neutral: 0, Positive: 35"
2019-11-17,"Negative: 0, Neutral: 0, Positive: 14"
2019-11-16,"Negative: 1, Neutral: 0, Positive: 19"
2019-11-15,"Negative: 0, Neutral: 0, Positive: 33"
2019-11-14,"Negative: 0, Neutral: 0, Positive: 51"
2019-11-13,"Negative: 0, Neutral: 0, Positive: 49"
2019-11-12,"Negative: 0, Neutral: 0, Positive: 50"
2019-11-11,"Negative: 0, Neutral: 0, Positive: 33"
2019-11-10,"Negative: 0, Neutral: 0, Positive: 14"
2019-11-09,"Negative: 0, Neutral: 0, Positive: 20"
2019-11-08,"Negative: 0, Neutral: 0, Positive: 50"
2019-11-07,"Negative: 0, Neutral: 0, Positive: 42"
2019-11-06,"Negative: 0, Neutral: 0, Positive: 54"
2019-11-05,"Negative: 0, Neutral: 0, Positive: 44"
2019-11-04,"Negative: 0, Neutral: 0, Positive: 37"
2019-11-03,"Negative: 0, Neutral: 0, Positive: 17"
2019-11-02,"Negative: 0, Neutral: 0, Positive: 29"
2019-11-01,"Negative: 0, Neutral: 0, Positive: 55"
2019-10-31,"Negative: 0, Neutral: 0, Positive: 52"
2019-10-30,"Negative: 0, Neutral: 0, Positive: 48"
2019-10-29,"Negative: 0, Neutral: 0, Positive: 56"
2019-10-28,"Negative: 0, Neutral: 0, Positive: 40"
2019-10-27,"Negative: 0, Neutral: 0, Positive: 16"
2019-10-26,"Negative: 0, Neutral: 0, Positive: 37"
2019-10-25,"Negative: 0, Neutral: 0, Positive: 53"
2019-10-24,"Negative: 0, Neutral: 0, Positive: 50"
2019-10-23,"Negative: 0, Neutral: 0, Positive: 60"
2019-10-22,"Negative: 0, Neutral: 0, Positive: 34"
2019-10-21,"Negative: 0, Neutral: 0, Positive: 26"
2019-10-20,"Negative: 0, Neutral: 0, Positive: 13"
2019-10-19,"Negative: 0, Neutral: 0, Positive: 26"
2019-10-18,"Negative: 0, Neutral: 0, Positive: 48"
2019-10-17,"Negative: 0, Neutral: 0, Positive: 55"
2019-10-16,"Negative: 0, Neutral: 0, Positive: 49"
2019-10-15,"Negative: 0, Neutral: 0, Positive: 53"
2019-10-14,"Negative: 0, Neutral: 0, Positive: 22"
2019-10-13,"Negative: 0, Neutral: 0, Positive: 19"
2019-10-12,"Negative: 0, Neutral: 0, Positive: 25"
2019-10-11,"Negative: 1, Neutral: 0, Positive: 66"
2019-10-10,"Negative: 0, Neutral: 0, Positive: 33"
2019-10-09,"Negative: 0, Neutral: 0, Positive: 55"
2019-10-08,"Negative: 0, Neutral: 0, Positive: 38"
2019-10-07,"Negative: 0, Neutral: 0, Positive: 32"
2019-10-06,"Negative: 0, Neutral: 0, Positive: 19"
2019-10-05,"Negative: 0, Neutral: 0, Positive: 15"
