date,label
2020-12-28,"Negative: 0, Neutral: 125, Positive: 0"
2020-12-27,"Negative: 0, Neutral: 128, Positive: 0"
2020-12-26,"Negative: 0, Neutral: 108, Positive: 0"
2020-12-25,"Negative: 0, Neutral: 80, Positive: 1"
2020-12-24,"Negative: 0, Neutral: 110, Positive: 0"
2020-12-23,"Negative: 0, Neutral: 109, Positive: 0"
2020-12-22,"Negative: 0, Neutral: 141, Positive: 0"
2020-12-21,"Negative: 0, Neutral: 130, Positive: 0"
2020-12-20,"Negative: 0, Neutral: 91, Positive: 0"
2020-12-19,"Negative: 0, Neutral: 106, Positive: 0"
2020-12-18,"Negative: 0, Neutral: 156, Positive: 0"
2020-12-17,"Negative: 1, Neutral: 243, Positive: 1"
2020-12-16,"Negative: 1, Neutral: 253, Positive: 1"
2020-12-15,"Negative: 0, Neutral: 108, Positive: 0"
2020-12-14,"Negative: 0, Neutral: 90, Positive: 0"
2020-12-13,"Negative: 0, Neutral: 62, Positive: 0"
2020-12-12,"Negative: 0, Neutral: 75, Positive: 0"
2020-12-11,"Negative: 0, Neutral: 114, Positive: 0"
2020-12-10,"Negative: 1, Neutral: 112, Positive: 0"
2020-12-09,"Negative: 0, Neutral: 98, Positive: 0"
2020-12-08,"Negative: 0, Neutral: 128, Positive: 1"
2020-12-07,"Negative: 0, Neutral: 95, Positive: 0"
2020-12-06,"Negative: 0, Neutral: 71, Positive: 0"
2020-12-05,"Negative: 0, Neutral: 68, Positive: 0"
2020-12-04,"Negative: 0, Neutral: 114, Positive: 0"
2020-12-03,"Negative: 0, Neutral: 110, Positive: 0"
2020-12-02,"Negative: 1, Neutral: 119, Positive: 0"
2020-12-01,"Negative: 1, Neutral: 161, Positive: 1"
2020-11-30,"Negative: 0, Neutral: 177, Positive: 0"
2020-11-29,"Negative: 0, Neutral: 54, Positive: 0"
2020-11-28,"Negative: 0, Neutral: 67, Positive: 0"
2020-11-27,"Negative: 0, Neutral: 107, Positive: 0"
2020-11-26,"Negative: 0, Neutral: 102, Positive: 0"
2020-11-25,"Negative: 0, Neutral: 106, Positive: 0"
2020-11-24,"Negative: 0, Neutral: 142, Positive: 0"
2020-11-23,"Negative: 0, Neutral: 104, Positive: 0"
2020-11-22,"Negative: 0, Neutral: 41, Positive: 0"
2020-11-21,"Negative: 0, Neutral: 62, Positive: 0"
2020-11-20,"Negative: 0, Neutral: 136, Positive: 0"
2020-11-19,"Negative: 0, Neutral: 100, Positive: 0"
2020-11-18,"Negative: 0, Neutral: 152, Positive: 0"
2020-11-17,"Negative: 0, Neutral: 183, Positive: 0"
2020-11-16,"Negative: 0, Neutral: 104, Positive: 1"
2020-11-15,"Negative: 0, Neutral: 62, Positive: 0"
2020-11-14,"Negative: 0, Neutral: 47, Positive: 0"
2020-11-13,"Negative: 0, Neutral: 90, Positive: 0"
2020-11-12,"Negative: 0, Neutral: 125, Positive: 0"
2020-11-11,"Negative: 1, Neutral: 139, Positive: 0"
2020-11-10,"Negative: 0, Neutral: 114, Positive: 0"
2020-11-09,"Negative: 0, Neutral: 125, Positive: 0"
2020-11-08,"Negative: 0, Neutral: 40, Positive: 0"
2020-11-07,"Negative: 0, Neutral: 45, Positive: 0"
2020-11-06,"Negative: 0, Neutral: 113, Positive: 0"
2020-11-05,"Negative: 0, Neutral: 173, Positive: 1"
2020-11-04,"Negative: 0, Neutral: 119, Positive: 1"
2020-11-03,"Negative: 0, Neutral: 130, Positive: 0"
2020-11-02,"Negative: 0, Neutral: 99, Positive: 0"
2020-11-01,"Negative: 0, Neutral: 63, Positive: 0"
2020-10-31,"Negative: 0, Neutral: 93, Positive: 0"
2020-10-30,"Negative: 0, Neutral: 89, Positive: 0"
2020-10-29,"Negative: 0, Neutral: 91, Positive: 1"
2020-10-28,"Negative: 0, Neutral: 110, Positive: 1"
2020-10-27,"Negative: 0, Neutral: 149, Positive: 1"
2020-10-26,"Negative: 0, Neutral: 77, Positive: 0"
2020-10-25,"Negative: 0, Neutral: 38, Positive: 0"
2020-10-24,"Negative: 0, Neutral: 45, Positive: 0"
2020-10-23,"Negative: 1, Neutral: 81, Positive: 0"
2020-10-22,"Negative: 1, Neutral: 140, Positive: 0"
2020-10-21,"Negative: 0, Neutral: 193, Positive: 1"
2020-10-20,"Negative: 0, Neutral: 90, Positive: 0"
2020-10-19,"Negative: 0, Neutral: 79, Positive: 0"
2020-10-18,"Negative: 0, Neutral: 34, Positive: 0"
2020-10-17,"Negative: 0, Neutral: 42, Positive: 0"
2020-10-16,"Negative: 0, Neutral: 83, Positive: 0"
2020-10-15,"Negative: 0, Neutral: 110, Positive: 0"
2020-10-14,"Negative: 0, Neutral: 88, Positive: 0"
2020-10-13,"Negative: 0, Neutral: 86, Positive: 0"
2020-10-12,"Negative: 0, Neutral: 64, Positive: 0"
2020-10-11,"Negative: 0, Neutral: 40, Positive: 0"
2020-10-10,"Negative: 0, Neutral: 42, Positive: 0"
2020-10-09,"Negative: 0, Neutral: 87, Positive: 0"
2020-10-08,"Negative: 0, Neutral: 107, Positive: 0"
2020-10-07,"Negative: 0, Neutral: 87, Positive: 0"
2020-10-06,"Negative: 0, Neutral: 64, Positive: 0"
2020-10-05,"Negative: 0, Neutral: 70, Positive: 0"
2020-10-04,"Negative: 0, Neutral: 34, Positive: 0"
2020-10-03,"Negative: 0, Neutral: 43, Positive: 1"
2020-10-02,"Negative: 0, Neutral: 83, Positive: 0"
2020-10-01,"Negative: 0, Neutral: 79, Positive: 1"
2020-09-30,"Negative: 0, Neutral: 74, Positive: 2"
2020-09-29,"Negative: 0, Neutral: 74, Positive: 0"
2020-09-28,"Negative: 0, Neutral: 68, Positive: 1"
2020-09-27,"Negative: 0, Neutral: 47, Positive: 1"
2020-09-26,"Negative: 0, Neutral: 63, Positive: 1"
2020-09-25,"Negative: 0, Neutral: 71, Positive: 0"
2020-09-24,"Negative: 0, Neutral: 103, Positive: 0"
2020-09-23,"Negative: 0, Neutral: 89, Positive: 0"
2020-09-22,"Negative: 0, Neutral: 75, Positive: 0"
2020-09-21,"Negative: 1, Neutral: 87, Positive: 0"
2020-09-20,"Negative: 0, Neutral: 34, Positive: 0"
2020-09-19,"Negative: 0, Neutral: 34, Positive: 1"
2020-09-18,"Negative: 0, Neutral: 97, Positive: 0"
2020-09-17,"Negative: 0, Neutral: 131, Positive: 0"
2020-09-16,"Negative: 0, Neutral: 74, Positive: 1"
2020-09-15,"Negative: 0, Neutral: 70, Positive: 0"
2020-09-14,"Negative: 0, Neutral: 64, Positive: 0"
2020-09-13,"Negative: 0, Neutral: 22, Positive: 0"
2020-09-12,"Negative: 0, Neutral: 46, Positive: 0"
2020-09-11,"Negative: 0, Neutral: 55, Positive: 0"
2020-09-10,"Negative: 0, Neutral: 86, Positive: 0"
2020-09-09,"Negative: 1, Neutral: 60, Positive: 0"
2020-09-08,"Negative: 0, Neutral: 72, Positive: 0"
2020-09-07,"Negative: 0, Neutral: 54, Positive: 0"
2020-09-06,"Negative: 0, Neutral: 27, Positive: 0"
2020-09-05,"Negative: 0, Neutral: 37, Positive: 0"
2020-09-04,"Negative: 0, Neutral: 63, Positive: 0"
2020-09-03,"Negative: 0, Neutral: 80, Positive: 0"
2020-09-02,"Negative: 2, Neutral: 74, Positive: 0"
2020-09-01,"Negative: 0, Neutral: 59, Positive: 2"
2020-08-31,"Negative: 0, Neutral: 73, Positive: 1"
2020-08-30,"Negative: 0, Neutral: 21, Positive: 0"
2020-08-29,"Negative: 0, Neutral: 42, Positive: 0"
2020-08-28,"Negative: 0, Neutral: 51, Positive: 0"
2020-08-27,"Negative: 0, Neutral: 77, Positive: 1"
2020-08-26,"Negative: 0, Neutral: 61, Positive: 0"
2020-08-25,"Negative: 0, Neutral: 66, Positive: 0"
2020-08-24,"Negative: 0, Neutral: 78, Positive: 0"
2020-08-23,"Negative: 0, Neutral: 42, Positive: 0"
2020-08-22,"Negative: 0, Neutral: 46, Positive: 0"
2020-08-21,"Negative: 0, Neutral: 74, Positive: 1"
2020-08-20,"Negative: 0, Neutral: 75, Positive: 0"
2020-08-19,"Negative: 0, Neutral: 69, Positive: 0"
2020-08-18,"Negative: 0, Neutral: 62, Positive: 0"
2020-08-17,"Negative: 0, Neutral: 77, Positive: 0"
2020-08-16,"Negative: 0, Neutral: 26, Positive: 0"
2020-08-15,"Negative: 0, Neutral: 78, Positive: 0"
2020-08-14,"Negative: 0, Neutral: 114, Positive: 1"
2020-08-13,"Negative: 0, Neutral: 66, Positive: 0"
2020-08-12,"Negative: 0, Neutral: 63, Positive: 0"
2020-08-11,"Negative: 0, Neutral: 96, Positive: 2"
2020-08-10,"Negative: 0, Neutral: 76, Positive: 0"
2020-08-09,"Negative: 0, Neutral: 43, Positive: 0"
2020-08-08,"Negative: 0, Neutral: 33, Positive: 1"
2020-08-07,"Negative: 0, Neutral: 77, Positive: 2"
2020-08-06,"Negative: 0, Neutral: 80, Positive: 1"
2020-08-05,"Negative: 0, Neutral: 78, Positive: 0"
2020-08-04,"Negative: 0, Neutral: 68, Positive: 0"
2020-08-03,"Negative: 0, Neutral: 62, Positive: 0"
2020-08-02,"Negative: 0, Neutral: 38, Positive: 1"
2020-08-01,"Negative: 0, Neutral: 71, Positive: 0"
2020-07-31,"Negative: 0, Neutral: 79, Positive: 0"
2020-07-30,"Negative: 0, Neutral: 78, Positive: 1"
2020-07-29,"Negative: 1, Neutral: 81, Positive: 0"
2020-07-28,"Negative: 0, Neutral: 98, Positive: 1"
2020-07-27,"Negative: 0, Neutral: 136, Positive: 0"
2020-07-26,"Negative: 0, Neutral: 37, Positive: 0"
2020-07-25,"Negative: 0, Neutral: 41, Positive: 0"
2020-07-24,"Negative: 0, Neutral: 63, Positive: 0"
2020-07-23,"Negative: 0, Neutral: 73, Positive: 0"
2020-07-22,"Negative: 0, Neutral: 60, Positive: 0"
2020-07-21,"Negative: 0, Neutral: 56, Positive: 0"
2020-07-20,"Negative: 0, Neutral: 41, Positive: 0"
2020-07-19,"Negative: 0, Neutral: 17, Positive: 0"
2020-07-18,"Negative: 0, Neutral: 38, Positive: 0"
2020-07-17,"Negative: 0, Neutral: 41, Positive: 1"
2020-07-16,"Negative: 0, Neutral: 57, Positive: 1"
2020-07-15,"Negative: 0, Neutral: 58, Positive: 0"
2020-07-14,"Negative: 1, Neutral: 67, Positive: 0"
2020-07-13,"Negative: 0, Neutral: 60, Positive: 2"
2020-07-12,"Negative: 0, Neutral: 23, Positive: 0"
2020-07-11,"Negative: 0, Neutral: 20, Positive: 0"
2020-07-10,"Negative: 0, Neutral: 53, Positive: 0"
2020-07-09,"Negative: 0, Neutral: 61, Positive: 0"
2020-07-08,"Negative: 0, Neutral: 61, Positive: 0"
2020-07-07,"Negative: 0, Neutral: 47, Positive: 1"
2020-07-06,"Negative: 0, Neutral: 58, Positive: 0"
2020-07-05,"Negative: 0, Neutral: 19, Positive: 0"
2020-07-04,"Negative: 0, Neutral: 41, Positive: 0"
2020-07-03,"Negative: 0, Neutral: 60, Positive: 0"
2020-07-02,"Negative: 0, Neutral: 60, Positive: 0"
2020-07-01,"Negative: 0, Neutral: 53, Positive: 0"
2020-06-30,"Negative: 0, Neutral: 62, Positive: 0"
2020-06-29,"Negative: 0, Neutral: 54, Positive: 0"
2020-06-28,"Negative: 0, Neutral: 20, Positive: 0"
2020-06-27,"Negative: 0, Neutral: 40, Positive: 0"
2020-06-26,"Negative: 0, Neutral: 65, Positive: 0"
2020-06-25,"Negative: 0, Neutral: 67, Positive: 0"
2020-06-24,"Negative: 0, Neutral: 47, Positive: 0"
2020-06-23,"Negative: 1, Neutral: 68, Positive: 0"
2020-06-22,"Negative: 0, Neutral: 47, Positive: 0"
2020-06-21,"Negative: 0, Neutral: 30, Positive: 0"
2020-06-20,"Negative: 0, Neutral: 29, Positive: 0"
2020-06-19,"Negative: 0, Neutral: 72, Positive: 0"
2020-06-18,"Negative: 1, Neutral: 58, Positive: 1"
2020-06-17,"Negative: 0, Neutral: 53, Positive: 1"
2020-06-16,"Negative: 0, Neutral: 69, Positive: 0"
2020-06-15,"Negative: 0, Neutral: 53, Positive: 0"
2020-06-14,"Negative: 0, Neutral: 31, Positive: 0"
2020-06-13,"Negative: 0, Neutral: 41, Positive: 0"
2020-06-12,"Negative: 0, Neutral: 69, Positive: 0"
2020-06-11,"Negative: 0, Neutral: 81, Positive: 1"
2020-06-10,"Negative: 0, Neutral: 100, Positive: 0"
2020-06-09,"Negative: 0, Neutral: 80, Positive: 0"
2020-06-08,"Negative: 0, Neutral: 60, Positive: 0"
2020-06-07,"Negative: 0, Neutral: 24, Positive: 0"
2020-06-06,"Negative: 0, Neutral: 39, Positive: 0"
2020-06-05,"Negative: 1, Neutral: 70, Positive: 0"
2020-06-04,"Negative: 0, Neutral: 79, Positive: 0"
2020-06-03,"Negative: 0, Neutral: 73, Positive: 0"
2020-06-02,"Negative: 0, Neutral: 124, Positive: 1"
2020-06-01,"Negative: 0, Neutral: 76, Positive: 0"
2020-05-31,"Negative: 0, Neutral: 44, Positive: 1"
2020-05-30,"Negative: 0, Neutral: 52, Positive: 0"
2020-05-29,"Negative: 1, Neutral: 59, Positive: 0"
2020-05-28,"Negative: 1, Neutral: 82, Positive: 0"
2020-05-27,"Negative: 0, Neutral: 77, Positive: 0"
2020-05-26,"Negative: 0, Neutral: 55, Positive: 0"
2020-05-25,"Negative: 0, Neutral: 65, Positive: 0"
2020-05-24,"Negative: 0, Neutral: 52, Positive: 0"
2020-05-23,"Negative: 0, Neutral: 48, Positive: 0"
2020-05-22,"Negative: 0, Neutral: 81, Positive: 0"
2020-05-21,"Negative: 1, Neutral: 66, Positive: 0"
2020-05-20,"Negative: 0, Neutral: 93, Positive: 0"
2020-05-19,"Negative: 0, Neutral: 74, Positive: 0"
2020-05-18,"Negative: 0, Neutral: 81, Positive: 0"
2020-05-17,"Negative: 0, Neutral: 44, Positive: 0"
2020-05-16,"Negative: 0, Neutral: 53, Positive: 0"
2020-05-15,"Negative: 0, Neutral: 104, Positive: 0"
2020-05-14,"Negative: 0, Neutral: 80, Positive: 0"
2020-05-13,"Negative: 1, Neutral: 91, Positive: 1"
2020-05-12,"Negative: 0, Neutral: 91, Positive: 0"
2020-05-11,"Negative: 1, Neutral: 215, Positive: 1"
2020-05-10,"Negative: 0, Neutral: 95, Positive: 0"
2020-05-09,"Negative: 0, Neutral: 88, Positive: 0"
2020-05-08,"Negative: 0, Neutral: 144, Positive: 0"
2020-05-07,"Negative: 0, Neutral: 149, Positive: 0"
2020-05-06,"Negative: 0, Neutral: 134, Positive: 0"
2020-05-05,"Negative: 0, Neutral: 109, Positive: 0"
2020-05-04,"Negative: 0, Neutral: 99, Positive: 0"
2020-05-03,"Negative: 0, Neutral: 53, Positive: 0"
2020-05-02,"Negative: 0, Neutral: 39, Positive: 0"
2020-05-01,"Negative: 0, Neutral: 93, Positive: 2"
2020-04-30,"Negative: 0, Neutral: 98, Positive: 0"
2020-04-29,"Negative: 0, Neutral: 138, Positive: 0"
2020-04-28,"Negative: 0, Neutral: 83, Positive: 0"
2020-04-27,"Negative: 0, Neutral: 77, Positive: 0"
2020-04-26,"Negative: 0, Neutral: 44, Positive: 0"
2020-04-25,"Negative: 0, Neutral: 56, Positive: 0"
2020-04-24,"Negative: 0, Neutral: 67, Positive: 0"
2020-04-23,"Negative: 0, Neutral: 74, Positive: 0"
2020-04-22,"Negative: 0, Neutral: 77, Positive: 1"
2020-04-21,"Negative: 0, Neutral: 69, Positive: 1"
2020-04-20,"Negative: 0, Neutral: 77, Positive: 0"
2020-04-19,"Negative: 0, Neutral: 24, Positive: 0"
2020-04-18,"Negative: 0, Neutral: 39, Positive: 0"
2020-04-17,"Negative: 0, Neutral: 96, Positive: 0"
2020-04-16,"Negative: 0, Neutral: 81, Positive: 0"
2020-04-15,"Negative: 0, Neutral: 60, Positive: 0"
2020-04-14,"Negative: 0, Neutral: 51, Positive: 0"
2020-04-13,"Negative: 0, Neutral: 48, Positive: 0"
2020-04-12,"Negative: 0, Neutral: 44, Positive: 0"
2020-04-11,"Negative: 0, Neutral: 24, Positive: 0"
2020-04-10,"Negative: 0, Neutral: 56, Positive: 0"
2020-04-09,"Negative: 0, Neutral: 73, Positive: 0"
2020-04-08,"Negative: 0, Neutral: 79, Positive: 0"
2020-04-07,"Negative: 0, Neutral: 79, Positive: 0"
2020-04-06,"Negative: 0, Neutral: 66, Positive: 0"
2020-04-05,"Negative: 0, Neutral: 27, Positive: 1"
2020-04-04,"Negative: 0, Neutral: 32, Positive: 0"
2020-04-03,"Negative: 0, Neutral: 73, Positive: 0"
2020-04-02,"Negative: 0, Neutral: 67, Positive: 1"
2020-04-01,"Negative: 0, Neutral: 55, Positive: 0"
2020-03-31,"Negative: 0, Neutral: 49, Positive: 0"
2020-03-30,"Negative: 0, Neutral: 48, Positive: 0"
2020-03-29,"Negative: 0, Neutral: 25, Positive: 0"
2020-03-28,"Negative: 0, Neutral: 24, Positive: 0"
2020-03-27,"Negative: 0, Neutral: 55, Positive: 0"
2020-03-26,"Negative: 0, Neutral: 66, Positive: 0"
2020-03-25,"Negative: 0, Neutral: 60, Positive: 0"
2020-03-24,"Negative: 0, Neutral: 60, Positive: 0"
2020-03-23,"Negative: 0, Neutral: 71, Positive: 0"
2020-03-22,"Negative: 0, Neutral: 21, Positive: 0"
2020-03-21,"Negative: 0, Neutral: 34, Positive: 0"
2020-03-20,"Negative: 0, Neutral: 85, Positive: 0"
2020-03-19,"Negative: 0, Neutral: 83, Positive: 0"
2020-03-18,"Negative: 0, Neutral: 56, Positive: 0"
2020-03-17,"Negative: 0, Neutral: 67, Positive: 0"
2020-03-16,"Negative: 0, Neutral: 68, Positive: 0"
2020-03-15,"Negative: 0, Neutral: 31, Positive: 0"
2020-03-14,"Negative: 0, Neutral: 44, Positive: 0"
2020-03-13,"Negative: 0, Neutral: 117, Positive: 0"
2020-03-12,"Negative: 1, Neutral: 97, Positive: 0"
2020-03-11,"Negative: 0, Neutral: 63, Positive: 0"
2020-03-10,"Negative: 0, Neutral: 56, Positive: 0"
2020-03-09,"Negative: 0, Neutral: 81, Positive: 0"
2020-03-08,"Negative: 1, Neutral: 50, Positive: 1"
2020-03-07,"Negative: 0, Neutral: 37, Positive: 0"
2020-03-06,"Negative: 0, Neutral: 52, Positive: 0"
2020-03-05,"Negative: 0, Neutral: 70, Positive: 0"
2020-03-04,"Negative: 0, Neutral: 85, Positive: 0"
2020-03-03,"Negative: 0, Neutral: 83, Positive: 0"
2020-03-02,"Negative: 0, Neutral: 60, Positive: 0"
2020-03-01,"Negative: 0, Neutral: 27, Positive: 0"
2020-02-29,"Negative: 0, Neutral: 38, Positive: 0"
2020-02-28,"Negative: 0, Neutral: 54, Positive: 0"
2020-02-27,"Negative: 0, Neutral: 72, Positive: 1"
2020-02-26,"Negative: 0, Neutral: 68, Positive: 0"
2020-02-25,"Negative: 0, Neutral: 67, Positive: 0"
2020-02-24,"Negative: 0, Neutral: 64, Positive: 1"
2020-02-23,"Negative: 0, Neutral: 54, Positive: 0"
2020-02-22,"Negative: 0, Neutral: 33, Positive: 0"
2020-02-21,"Negative: 1, Neutral: 59, Positive: 0"
2020-02-20,"Negative: 0, Neutral: 67, Positive: 0"
2020-02-19,"Negative: 0, Neutral: 84, Positive: 0"
2020-02-18,"Negative: 0, Neutral: 82, Positive: 1"
2020-02-17,"Negative: 0, Neutral: 41, Positive: 1"
2020-02-16,"Negative: 0, Neutral: 39, Positive: 0"
2020-02-15,"Negative: 0, Neutral: 37, Positive: 0"
2020-02-14,"Negative: 0, Neutral: 67, Positive: 0"
2020-02-13,"Negative: 0, Neutral: 60, Positive: 0"
2020-02-12,"Negative: 0, Neutral: 82, Positive: 0"
2020-02-11,"Negative: 0, Neutral: 76, Positive: 0"
2020-02-10,"Negative: 0, Neutral: 83, Positive: 0"
2020-02-09,"Negative: 3, Neutral: 53, Positive: 0"
2020-02-08,"Negative: 0, Neutral: 43, Positive: 0"
2020-02-07,"Negative: 0, Neutral: 47, Positive: 0"
2020-02-06,"Negative: 0, Neutral: 64, Positive: 1"
2020-02-05,"Negative: 0, Neutral: 75, Positive: 0"
2020-02-04,"Negative: 0, Neutral: 66, Positive: 0"
2020-02-03,"Negative: 0, Neutral: 70, Positive: 0"
2020-02-02,"Negative: 0, Neutral: 86, Positive: 2"
2020-02-01,"Negative: 0, Neutral: 25, Positive: 0"
2020-01-31,"Negative: 0, Neutral: 45, Positive: 0"
2020-01-30,"Negative: 0, Neutral: 48, Positive: 0"
2020-01-29,"Negative: 0, Neutral: 52, Positive: 0"
2020-01-28,"Negative: 0, Neutral: 53, Positive: 0"
2020-01-27,"Negative: 0, Neutral: 48, Positive: 0"
2020-01-26,"Negative: 0, Neutral: 20, Positive: 0"
2020-01-25,"Negative: 0, Neutral: 17, Positive: 0"
2020-01-24,"Negative: 0, Neutral: 44, Positive: 0"
2020-01-23,"Negative: 0, Neutral: 53, Positive: 1"
2020-01-22,"Negative: 0, Neutral: 48, Positive: 0"
2020-01-21,"Negative: 0, Neutral: 53, Positive: 0"
2020-01-20,"Negative: 0, Neutral: 43, Positive: 0"
2020-01-19,"Negative: 0, Neutral: 21, Positive: 0"
2020-01-18,"Negative: 0, Neutral: 16, Positive: 0"
2020-01-17,"Negative: 0, Neutral: 44, Positive: 0"
2020-01-16,"Negative: 0, Neutral: 46, Positive: 0"
2020-01-15,"Negative: 0, Neutral: 68, Positive: 0"
2020-01-14,"Negative: 0, Neutral: 59, Positive: 0"
2020-01-13,"Negative: 0, Neutral: 40, Positive: 0"
2020-01-12,"Negative: 0, Neutral: 12, Positive: 0"
2020-01-11,"Negative: 0, Neutral: 21, Positive: 0"
2020-01-10,"Negative: 0, Neutral: 42, Positive: 0"
2020-01-09,"Negative: 0, Neutral: 40, Positive: 1"
2020-01-08,"Negative: 0, Neutral: 52, Positive: 0"
2020-01-07,"Negative: 0, Neutral: 45, Positive: 0"
2020-01-06,"Negative: 0, Neutral: 31, Positive: 0"
2020-01-05,"Negative: 1, Neutral: 16, Positive: 0"
2020-01-04,"Negative: 0, Neutral: 32, Positive: 0"
2020-01-03,"Negative: 0, Neutral: 40, Positive: 0"
2020-01-02,"Negative: 0, Neutral: 25, Positive: 0"
2020-01-01,"Negative: 0, Neutral: 34, Positive: 0"
2019-12-31,"Negative: 0, Neutral: 31, Positive: 0"
2019-12-30,"Negative: 0, Neutral: 28, Positive: 0"
2019-12-29,"Negative: 0, Neutral: 12, Positive: 0"
2019-12-28,"Negative: 0, Neutral: 16, Positive: 0"
2019-12-27,"Negative: 0, Neutral: 35, Positive: 0"
2019-12-26,"Negative: 0, Neutral: 27, Positive: 0"
2019-12-25,"Negative: 0, Neutral: 53, Positive: 0"
2019-12-24,"Negative: 0, Neutral: 32, Positive: 0"
2019-12-23,"Negative: 0, Neutral: 38, Positive: 0"
2019-12-22,"Negative: 0, Neutral: 16, Positive: 0"
2019-12-21,"Negative: 0, Neutral: 18, Positive: 0"
2019-12-20,"Negative: 0, Neutral: 42, Positive: 0"
2019-12-19,"Negative: 0, Neutral: 31, Positive: 0"
2019-12-18,"Negative: 0, Neutral: 35, Positive: 0"
2019-12-17,"Negative: 0, Neutral: 36, Positive: 0"
2019-12-16,"Negative: 0, Neutral: 40, Positive: 0"
2019-12-15,"Negative: 0, Neutral: 13, Positive: 0"
2019-12-14,"Negative: 0, Neutral: 26, Positive: 1"
2019-12-13,"Negative: 0, Neutral: 38, Positive: 0"
2019-12-12,"Negative: 0, Neutral: 37, Positive: 0"
2019-12-11,"Negative: 0, Neutral: 44, Positive: 0"
2019-12-10,"Negative: 0, Neutral: 45, Positive: 0"
2019-12-09,"Negative: 0, Neutral: 26, Positive: 0"
2019-12-08,"Negative: 0, Neutral: 17, Positive: 0"
2019-12-07,"Negative: 0, Neutral: 22, Positive: 0"
2019-12-06,"Negative: 0, Neutral: 61, Positive: 0"
2019-12-05,"Negative: 0, Neutral: 45, Positive: 1"
2019-12-04,"Negative: 0, Neutral: 56, Positive: 0"
2019-12-03,"Negative: 0, Neutral: 37, Positive: 1"
2019-12-02,"Negative: 0, Neutral: 35, Positive: 0"
2019-12-01,"Negative: 0, Neutral: 15, Positive: 0"
2019-11-30,"Negative: 0, Neutral: 19, Positive: 0"
2019-11-29,"Negative: 0, Neutral: 39, Positive: 0"
2019-11-28,"Negative: 0, Neutral: 25, Positive: 0"
2019-11-27,"Negative: 0, Neutral: 38, Positive: 0"
2019-11-26,"Negative: 0, Neutral: 45, Positive: 0"
2019-11-25,"Negative: 0, Neutral: 50, Positive: 0"
2019-11-24,"Negative: 0, Neutral: 19, Positive: 0"
2019-11-23,"Negative: 0, Neutral: 14, Positive: 0"
2019-11-22,"Negative: 0, Neutral: 43, Positive: 0"
2019-11-21,"Negative: 0, Neutral: 48, Positive: 2"
2019-11-20,"Negative: 0, Neutral: 44, Positive: 0"
2019-11-19,"Negative: 0, Neutral: 33, Positive: 1"
2019-11-18,"Negative: 0, Neutral: 36, Positive: 0"
2019-11-17,"Negative: 0, Neutral: 10, Positive: 0"
2019-11-16,"Negative: 0, Neutral: 22, Positive: 1"
2019-11-15,"Negative: 0, Neutral: 34, Positive: 0"
2019-11-14,"Negative: 0, Neutral: 48, Positive: 1"
2019-11-13,"Negative: 0, Neutral: 49, Positive: 0"
2019-11-12,"Negative: 0, Neutral: 49, Positive: 0"
2019-11-11,"Negative: 0, Neutral: 33, Positive: 0"
2019-11-10,"Negative: 0, Neutral: 16, Positive: 0"
2019-11-09,"Negative: 0, Neutral: 20, Positive: 0"
2019-11-08,"Negative: 0, Neutral: 51, Positive: 0"
2019-11-07,"Negative: 0, Neutral: 41, Positive: 0"
2019-11-06,"Negative: 0, Neutral: 51, Positive: 0"
2019-11-05,"Negative: 0, Neutral: 47, Positive: 0"
2019-11-04,"Negative: 1, Neutral: 37, Positive: 0"
2019-11-03,"Negative: 0, Neutral: 15, Positive: 0"
2019-11-02,"Negative: 0, Neutral: 28, Positive: 0"
2019-11-01,"Negative: 0, Neutral: 56, Positive: 0"
2019-10-31,"Negative: 0, Neutral: 54, Positive: 0"
2019-10-30,"Negative: 0, Neutral: 45, Positive: 0"
2019-10-29,"Negative: 0, Neutral: 59, Positive: 0"
2019-10-28,"Negative: 0, Neutral: 40, Positive: 0"
2019-10-27,"Negative: 0, Neutral: 16, Positive: 0"
2019-10-26,"Negative: 0, Neutral: 37, Positive: 0"
2019-10-25,"Negative: 1, Neutral: 52, Positive: 0"
2019-10-24,"Negative: 0, Neutral: 50, Positive: 0"
2019-10-23,"Negative: 0, Neutral: 59, Positive: 0"
2019-10-22,"Negative: 0, Neutral: 34, Positive: 0"
2019-10-21,"Negative: 0, Neutral: 27, Positive: 0"
2019-10-20,"Negative: 0, Neutral: 12, Positive: 1"
2019-10-19,"Negative: 0, Neutral: 25, Positive: 0"
2019-10-18,"Negative: 0, Neutral: 47, Positive: 0"
2019-10-17,"Negative: 0, Neutral: 53, Positive: 2"
2019-10-16,"Negative: 0, Neutral: 50, Positive: 0"
2019-10-15,"Negative: 0, Neutral: 52, Positive: 0"
2019-10-14,"Negative: 0, Neutral: 23, Positive: 0"
2019-10-13,"Negative: 0, Neutral: 20, Positive: 0"
2019-10-12,"Negative: 0, Neutral: 24, Positive: 0"
2019-10-11,"Negative: 0, Neutral: 66, Positive: 0"
2019-10-10,"Negative: 0, Neutral: 33, Positive: 0"
2019-10-09,"Negative: 0, Neutral: 54, Positive: 1"
2019-10-08,"Negative: 0, Neutral: 38, Positive: 0"
2019-10-07,"Negative: 0, Neutral: 34, Positive: 0"
2019-10-06,"Negative: 0, Neutral: 19, Positive: 0"
2019-10-05,"Negative: 0, Neutral: 15, Positive: 0"
